filepath,filename,split,label,width,height,mean_intensity,std_intensity,md5_hash
data/raw/chest_xray\train\PNEUMONIA\person722_virus_1341.jpeg,person722_virus_1341.jpeg,train,PNEUMONIA,1430,921,103.25414531180003,53.678754035133245,0459c31a07e697f7aeda418f07c386d2
data/raw/chest_xray\train\PNEUMONIA\person723_bacteria_2625.jpeg,person723_bacteria_2625.jpeg,train,PNEUMONIA,1008,664,106.00126099636641,49.44385957480419,8f6d5a06f73d813adf024de39c5e0377
data/raw/chest_xray\train\PNEUMONIA\person723_virus_1342.jpeg,person723_virus_1342.jpeg,train,PNEUMONIA,1776,1210,95.16061676345767,57.990546881395865,2faf9cec41689f311adbff1977922b4c
data/raw/chest_xray\train\PNEUMONIA\person724_bacteria_2626.jpeg,person724_bacteria_2626.jpeg,train,PNEUMONIA,848,584,121.98328864047558,45.19637324497263,cb9baabe2c4c063531273e7d4dbbd0ae
data/raw/chest_xray\train\PNEUMONIA\person724_virus_1343.jpeg,person724_virus_1343.jpeg,train,PNEUMONIA,904,672,91.84843815844923,39.96807563004075,64f78fe2f05665e08821f51fa911e1a1
data/raw/chest_xray\train\PNEUMONIA\person724_virus_1344.jpeg,person724_virus_1344.jpeg,train,PNEUMONIA,1024,528,109.32574462890625,59.12213616267834,9877f7edc69c0b5bb685dba25e4f567a
data/raw/chest_xray\train\PNEUMONIA\person725_bacteria_2627.jpeg,person725_bacteria_2627.jpeg,train,PNEUMONIA,1224,880,124.93323770796198,51.85260115020319,b9576f20fff5b051c65476f0938bd265
data/raw/chest_xray\train\PNEUMONIA\person726_bacteria_2628.jpeg,person726_bacteria_2628.jpeg,train,PNEUMONIA,768,480,126.99536675347223,52.943208620115726,f15c571a4ab7a3327870e8bc75e1c7e3
data/raw/chest_xray\train\PNEUMONIA\person727_bacteria_2629.jpeg,person727_bacteria_2629.jpeg,train,PNEUMONIA,1180,1025,101.09275485737908,51.34563251723689,6f0658384fe9113653a5d49b9dd137ea
data/raw/chest_xray\train\PNEUMONIA\person727_virus_1347.jpeg,person727_virus_1347.jpeg,train,PNEUMONIA,1364,1242,111.41125077327742,57.880138845709816,f2900ab0b87e6288e0cd9108531516e9
data/raw/chest_xray\train\PNEUMONIA\person728_bacteria_2630.jpeg,person728_bacteria_2630.jpeg,train,PNEUMONIA,1000,528,103.29435795454546,53.78233269238134,f19d670a6789a0f1fb10db67ee72020a
data/raw/chest_xray\train\PNEUMONIA\person72_bacteria_352.jpeg,person72_bacteria_352.jpeg,train,PNEUMONIA,1320,1056,110.585917412764,54.44984809753512,eb3b0e18e556bff3ef56acdc4a8f6350
data/raw/chest_xray\train\PNEUMONIA\person72_bacteria_353.jpeg,person72_bacteria_353.jpeg,train,PNEUMONIA,1256,960,133.18133044718684,52.71256066151824,a1fe9e8bdd209ab0281dc5b3db3b06de
data/raw/chest_xray\train\PNEUMONIA\person72_bacteria_354.jpeg,person72_bacteria_354.jpeg,train,PNEUMONIA,1500,1152,129.95183506944446,60.27433957943206,afaa68d23d0b06335973787b03fb30fb
data/raw/chest_xray\train\PNEUMONIA\person730_bacteria_2632.jpeg,person730_bacteria_2632.jpeg,train,PNEUMONIA,1176,760,92.2313182509846,40.65757129624035,057b6954837e7d837665e2f2c499622c
data/raw/chest_xray\train\PNEUMONIA\person730_virus_1351.jpeg,person730_virus_1351.jpeg,train,PNEUMONIA,1584,1184,87.97401378651378,48.820808714285675,e234ed9000c1f0305625f48a6dd4bad2
data/raw/chest_xray\train\PNEUMONIA\person731_bacteria_2633.jpeg,person731_bacteria_2633.jpeg,train,PNEUMONIA,1008,680,138.00390989729226,53.54246295718281,693542964144fda27daa6f5a766240fb
data/raw/chest_xray\train\PNEUMONIA\person731_virus_1352.jpeg,person731_virus_1352.jpeg,train,PNEUMONIA,1985,1533,133.0900596614202,75.24281620586198,af82a97537be10871c794fc663f3b07b
data/raw/chest_xray\train\PNEUMONIA\person732_bacteria_2634.jpeg,person732_bacteria_2634.jpeg,train,PNEUMONIA,1360,1016,137.79440568550254,48.517229707956176,1f4113fed412087cfdeece909d970ad3
data/raw/chest_xray\train\PNEUMONIA\person732_virus_1353.jpeg,person732_virus_1353.jpeg,train,PNEUMONIA,1098,651,114.72048606739247,61.14753558720999,5f993ff556d415d07db8153fd7bf8635
data/raw/chest_xray\train\PNEUMONIA\person733_bacteria_2635.jpeg,person733_bacteria_2635.jpeg,train,PNEUMONIA,1216,928,132.65288431544917,50.374683211705126,8cbeac5b866dd9bba204db1eac13c99b
data/raw/chest_xray\train\PNEUMONIA\person734_bacteria_2637.jpeg,person734_bacteria_2637.jpeg,train,PNEUMONIA,1400,898,119.80102688514158,55.093630496463526,227fda8680f4743193958e6ddf271c4b
data/raw/chest_xray\train\PNEUMONIA\person734_virus_1355.jpeg,person734_virus_1355.jpeg,train,PNEUMONIA,985,585,135.5244062649139,50.77360292495144,3c852255bd529f0972bf1bcac060c809
data/raw/chest_xray\train\PNEUMONIA\person735_bacteria_2638.jpeg,person735_bacteria_2638.jpeg,train,PNEUMONIA,1589,1044,99.80957685621213,75.88105399889625,33b82a0dea4348ba0c47315db2cd36ad
data/raw/chest_xray\train\PNEUMONIA\person735_virus_1356.jpeg,person735_virus_1356.jpeg,train,PNEUMONIA,1276,947,73.3770651752937,40.82994055913726,9a23807567ef5a206f2d7401c1351374
data/raw/chest_xray\train\PNEUMONIA\person736_bacteria_2639.jpeg,person736_bacteria_2639.jpeg,train,PNEUMONIA,800,512,131.35341552734374,49.11061740100608,9b7d5558fa345689fc066328665deb7f
data/raw/chest_xray\train\PNEUMONIA\person736_virus_1358.jpeg,person736_virus_1358.jpeg,train,PNEUMONIA,982,573,107.2244591121869,45.97993664996467,0114f13efe81e9e093bc1339e6865a3f
data/raw/chest_xray\train\PNEUMONIA\person737_bacteria_2640.jpeg,person737_bacteria_2640.jpeg,train,PNEUMONIA,880,552,127.49644474637681,45.11863127596583,b425999cbad960c60986997b4697e9e5
data/raw/chest_xray\train\PNEUMONIA\person738_bacteria_2641.jpeg,person738_bacteria_2641.jpeg,train,PNEUMONIA,976,704,115.88789615545826,49.60800621413313,02c5a742eeb2335ac21e99c7794e0c9c
data/raw/chest_xray\train\PNEUMONIA\person738_virus_1360.jpeg,person738_virus_1360.jpeg,train,PNEUMONIA,1662,1083,127.75203367212127,54.47505582523746,de494bf46e230489479232dc03c6779a
data/raw/chest_xray\train\PNEUMONIA\person739_bacteria_2642.jpeg,person739_bacteria_2642.jpeg,train,PNEUMONIA,1040,752,131.05739054828152,57.982835203143125,aa736a6dedf62753199eeaa7e2360ad8
data/raw/chest_xray\train\PNEUMONIA\person739_virus_1361.jpeg,person739_virus_1361.jpeg,train,PNEUMONIA,883,559,128.347344088396,49.59065283866825,d02c4496c0b64fb67fba32897f7e7b23
data/raw/chest_xray\train\PNEUMONIA\person73_bacteria_355.jpeg,person73_bacteria_355.jpeg,train,PNEUMONIA,1152,944,133.52444808586392,54.2189998711959,dcef57f578fa3f780c16438714d49f4a
data/raw/chest_xray\train\PNEUMONIA\person73_bacteria_356.jpeg,person73_bacteria_356.jpeg,train,PNEUMONIA,1024,696,144.53668844288794,39.717776378306304,001cb50c64fe59e1bc2d8b3fc6c905c0
data/raw/chest_xray\train\PNEUMONIA\person73_bacteria_357.jpeg,person73_bacteria_357.jpeg,train,PNEUMONIA,1048,752,111.02644728560988,47.14233016821641,53f16ced0abf386fb32f40f2afe9836f
data/raw/chest_xray\train\PNEUMONIA\person73_bacteria_358.jpeg,person73_bacteria_358.jpeg,train,PNEUMONIA,1032,856,149.33724213033398,47.1490946709706,c18f84e1832782dc5a73e2fdb0d39de5
data/raw/chest_xray\train\PNEUMONIA\person73_bacteria_359.jpeg,person73_bacteria_359.jpeg,train,PNEUMONIA,1272,896,133.3210381219115,57.21958077321029,15434552225c2b78e4b85632d83944f9
data/raw/chest_xray\train\PNEUMONIA\person73_bacteria_360.jpeg,person73_bacteria_360.jpeg,train,PNEUMONIA,1298,971,135.44031933783893,56.49124512183124,52fe03701705f4e30c4a22ebdc0c34ae
data/raw/chest_xray\train\PNEUMONIA\person740_bacteria_2643.jpeg,person740_bacteria_2643.jpeg,train,PNEUMONIA,838,498,119.15521992504625,46.83419657808727,f8de6d92f6fa7e176849f34b0125c4d9
data/raw/chest_xray\train\PNEUMONIA\person740_virus_1362.jpeg,person740_virus_1362.jpeg,train,PNEUMONIA,1040,504,96.66604281135531,46.994377431967884,ea9747891b6508b8646fd49648f09cea
data/raw/chest_xray\train\PNEUMONIA\person740_virus_1363.jpeg,person740_virus_1363.jpeg,train,PNEUMONIA,952,528,142.69064927107206,66.41649876371945,7c34d5afb5070ecef5d62fab0e761ad5
data/raw/chest_xray\train\PNEUMONIA\person741_bacteria_2644.jpeg,person741_bacteria_2644.jpeg,train,PNEUMONIA,1320,840,110.98229347041847,51.82298780199348,a602edab2afc00873177ca97b3bd8e9d
data/raw/chest_xray\train\PNEUMONIA\person741_virus_1364.jpeg,person741_virus_1364.jpeg,train,PNEUMONIA,984,552,113.40026658418758,52.48308529707087,3c3d0eb40831c477ab0c6e18ecdfa9c2
data/raw/chest_xray\train\PNEUMONIA\person742_virus_1365.jpeg,person742_virus_1365.jpeg,train,PNEUMONIA,928,432,116.00130457774586,47.32515867435318,7506ff12258682cfa973ff71ba4fa3cf
data/raw/chest_xray\train\PNEUMONIA\person743_bacteria_2646.jpeg,person743_bacteria_2646.jpeg,train,PNEUMONIA,984,760,92.81625615104835,40.23966492142177,a4435689a339d49a74fd3b53fdc35824
data/raw/chest_xray\train\PNEUMONIA\person743_virus_1366.jpeg,person743_virus_1366.jpeg,train,PNEUMONIA,920,736,137.63303550330812,48.137711263323645,c63b7a4d0db6f9c6430f9010e55c3636
data/raw/chest_xray\train\PNEUMONIA\person744_bacteria_2647.jpeg,person744_bacteria_2647.jpeg,train,PNEUMONIA,1040,724,114.14524410327242,58.313492423955594,ab0c92e4ab35168db78f3a16f50d8217
data/raw/chest_xray\train\PNEUMONIA\person744_virus_1367.jpeg,person744_virus_1367.jpeg,train,PNEUMONIA,1048,685,123.40662645567504,47.68527886946421,070a9eed694d42f764114267dcc9e5be
data/raw/chest_xray\train\PNEUMONIA\person745_bacteria_2648.jpeg,person745_bacteria_2648.jpeg,train,PNEUMONIA,1322,890,129.505998742117,57.52464755172067,e5987db831015b99322a2eb3efb77d9f
data/raw/chest_xray\train\PNEUMONIA\person745_virus_1368.jpeg,person745_virus_1368.jpeg,train,PNEUMONIA,942,674,107.93059939392793,44.88899093379928,b2921b809069ae62bfca2a5487553493
data/raw/chest_xray\train\PNEUMONIA\person746_bacteria_2649.jpeg,person746_bacteria_2649.jpeg,train,PNEUMONIA,1002,535,109.81322588467924,64.7271355251399,5ec185a23965c02bd0481aed39ba201a
data/raw/chest_xray\train\PNEUMONIA\person746_virus_1369.jpeg,person746_virus_1369.jpeg,train,PNEUMONIA,895,516,119.36271491057121,34.73994041105485,b21e434c6b8bc04ef8869e35da466b3c
data/raw/chest_xray\train\PNEUMONIA\person747_bacteria_2650.jpeg,person747_bacteria_2650.jpeg,train,PNEUMONIA,1000,792,95.97113636363636,44.52963279877262,50ec376832059651c0fe295bc30d8161
data/raw/chest_xray\train\PNEUMONIA\person747_virus_1370.jpeg,person747_virus_1370.jpeg,train,PNEUMONIA,856,568,116.96493064696591,51.80675471845954,cd53e5a6325f890981ab056e1a8c4b4a
data/raw/chest_xray\train\PNEUMONIA\person747_virus_1372.jpeg,person747_virus_1372.jpeg,train,PNEUMONIA,944,632,114.10795027891011,54.53826009269572,979a08165db60f3e943d5744f6c5407f
data/raw/chest_xray\train\PNEUMONIA\person748_virus_1373.jpeg,person748_virus_1373.jpeg,train,PNEUMONIA,992,608,101.53885027589133,52.85972022235501,f89a3ada7de1215650a360438120af7b
data/raw/chest_xray\train\PNEUMONIA\person749_bacteria_2652.jpeg,person749_bacteria_2652.jpeg,train,PNEUMONIA,944,552,113.74600259457137,46.94011965658386,f503a8d7177b4f6bef6cd0dfd7fb3f59
data/raw/chest_xray\train\PNEUMONIA\person749_virus_1374.jpeg,person749_virus_1374.jpeg,train,PNEUMONIA,968,728,95.39619045727001,51.17138147505698,20e471fc82cc7ae6afb0c0e45051655e
data/raw/chest_xray\train\PNEUMONIA\person74_bacteria_361.jpeg,person74_bacteria_361.jpeg,train,PNEUMONIA,1240,928,141.6838727057842,46.431649592747696,75b76b51c270ed330e30d15844f3bf26
data/raw/chest_xray\train\PNEUMONIA\person74_bacteria_362.jpeg,person74_bacteria_362.jpeg,train,PNEUMONIA,1368,928,130.66737954350677,52.11706203469689,1cb393b4e1a9dcd964701a3d173b289b
data/raw/chest_xray\train\PNEUMONIA\person74_bacteria_363.jpeg,person74_bacteria_363.jpeg,train,PNEUMONIA,1574,959,135.48713253561192,60.33095542018903,5143d21c41f59f129662d10dd523a069
data/raw/chest_xray\train\PNEUMONIA\person750_bacteria_2653.jpeg,person750_bacteria_2653.jpeg,train,PNEUMONIA,1008,656,110.47499879016647,48.537245152244935,144879e7714e1c5ce04fd5a914f27901
data/raw/chest_xray\train\PNEUMONIA\person751_bacteria_2654.jpeg,person751_bacteria_2654.jpeg,train,PNEUMONIA,995,604,120.98169489833272,40.552983409596926,79a6aa2b1e402e250258fc89e3d1e63a
data/raw/chest_xray\train\PNEUMONIA\person752_virus_1377.jpeg,person752_virus_1377.jpeg,train,PNEUMONIA,894,610,138.38761873326732,63.83035323581207,d82bbc5a83803c414789786ec4e68b8d
data/raw/chest_xray\train\PNEUMONIA\person753_bacteria_2656.jpeg,person753_bacteria_2656.jpeg,train,PNEUMONIA,1064,688,99.63665796030774,50.968241057570026,684bb0c6a6cde0cd0670a563e8f348fd
data/raw/chest_xray\train\PNEUMONIA\person753_virus_1378.jpeg,person753_virus_1378.jpeg,train,PNEUMONIA,880,648,99.87683080808081,48.4155472969463,0aa21bf385c4ac9dd59ea78f4b091b8a
data/raw/chest_xray\train\PNEUMONIA\person754_virus_1379.jpeg,person754_virus_1379.jpeg,train,PNEUMONIA,904,848,165.5486360410753,59.385003492599246,73ac952b3ab71492f95d441ba26ba631
data/raw/chest_xray\train\PNEUMONIA\person755_bacteria_2659.jpeg,person755_bacteria_2659.jpeg,train,PNEUMONIA,992,712,148.41473926241392,49.734571756087256,2fb21b9e6118dd04b29610ba38962530
data/raw/chest_xray\train\PNEUMONIA\person755_virus_1380.jpeg,person755_virus_1380.jpeg,train,PNEUMONIA,2160,2304,144.2324992364326,55.839944732966856,c924bf366def5ad5f785654e9bbb77e8
data/raw/chest_xray\train\PNEUMONIA\person755_virus_1382.jpeg,person755_virus_1382.jpeg,train,PNEUMONIA,2096,1864,163.09289613570095,56.457850933994614,2acd1b492c7a866d57c6d947bf62d237
data/raw/chest_xray\train\PNEUMONIA\person756_bacteria_2660.jpeg,person756_bacteria_2660.jpeg,train,PNEUMONIA,904,584,144.2520286549885,47.14639469749928,74737fd37dc35bb335763ff433b18a2c
data/raw/chest_xray\train\PNEUMONIA\person757_bacteria_2661.jpeg,person757_bacteria_2661.jpeg,train,PNEUMONIA,1000,688,122.69598691860465,51.35477887173643,67b5155ec9b83ee5a793504814682daa
data/raw/chest_xray\train\PNEUMONIA\person757_virus_1385.jpeg,person757_virus_1385.jpeg,train,PNEUMONIA,937,533,132.0062212041544,39.148263851426485,0c7fe2c930f62693762964cc3dea148e
data/raw/chest_xray\train\PNEUMONIA\person758_bacteria_2662.jpeg,person758_bacteria_2662.jpeg,train,PNEUMONIA,1040,560,114.37435611263736,55.42257611926737,c6df72e48b5f3df73041311424ecad90
data/raw/chest_xray\train\PNEUMONIA\person759_bacteria_2663.jpeg,person759_bacteria_2663.jpeg,train,PNEUMONIA,1064,736,144.80903685845047,57.819455370104194,dbc0ddcfe9ea09b4b3c1300a893b01d9
data/raw/chest_xray\train\PNEUMONIA\person759_virus_1387.jpeg,person759_virus_1387.jpeg,train,PNEUMONIA,1064,624,103.25795558608058,56.26356113143326,c114c049e82b273525530b475f87226d
data/raw/chest_xray\train\PNEUMONIA\person75_bacteria_364.jpeg,person75_bacteria_364.jpeg,train,PNEUMONIA,1000,808,117.16650866336634,53.4114638598045,476706cf545d007cdfe1b627387ff693
data/raw/chest_xray\train\PNEUMONIA\person75_bacteria_365.jpeg,person75_bacteria_365.jpeg,train,PNEUMONIA,1080,728,91.08449582824584,49.15861017429808,622e424315a4a906050806454e9334e3
data/raw/chest_xray\train\PNEUMONIA\person75_bacteria_366.jpeg,person75_bacteria_366.jpeg,train,PNEUMONIA,1016,760,114.09118576460837,51.714036751076414,723f3fd442001c4d7bd6f08ad39c45c0
data/raw/chest_xray\train\PNEUMONIA\person75_bacteria_367.jpeg,person75_bacteria_367.jpeg,train,PNEUMONIA,936,600,129.15184472934473,47.40613850660002,3f08f92ce16e50122afd323138706686
data/raw/chest_xray\train\PNEUMONIA\person75_bacteria_368.jpeg,person75_bacteria_368.jpeg,train,PNEUMONIA,1056,696,124.16542853099965,54.495883305018864,d71ea7de729f1dcd0c6df61df7ed10c4
data/raw/chest_xray\train\PNEUMONIA\person75_bacteria_369.jpeg,person75_bacteria_369.jpeg,train,PNEUMONIA,1106,731,117.05769920567579,49.521605097969385,27204acdce549e8845e8b0d5b8896364
data/raw/chest_xray\train\PNEUMONIA\person760_bacteria_2664.jpeg,person760_bacteria_2664.jpeg,train,PNEUMONIA,856,648,87.80582597784701,36.86965944934924,caf4db6c0630c1129ddfae04efcd5123
data/raw/chest_xray\train\PNEUMONIA\person760_virus_1388.jpeg,person760_virus_1388.jpeg,train,PNEUMONIA,877,513,122.6597851527336,46.049556308559055,aa17db3bc0b451c142ec8f5c2acda366
data/raw/chest_xray\train\PNEUMONIA\person761_bacteria_2665.jpeg,person761_bacteria_2665.jpeg,train,PNEUMONIA,936,624,120.23615733892176,49.243708436907134,7b5cbfbda8590e7a1a8ee18c17de818c
data/raw/chest_xray\train\PNEUMONIA\person761_virus_1389.jpeg,person761_virus_1389.jpeg,train,PNEUMONIA,1016,616,129.46588991716945,58.044735520756376,63e866579d9aaa48902cbe94ad3cda16
data/raw/chest_xray\train\PNEUMONIA\person762_virus_1390.jpeg,person762_virus_1390.jpeg,train,PNEUMONIA,1744,1312,114.78099127321549,49.4544205091436,ef92c831de08ea54e01dbd294812fc11
data/raw/chest_xray\train\PNEUMONIA\person763_bacteria_2667.jpeg,person763_bacteria_2667.jpeg,train,PNEUMONIA,968,672,91.9920675914994,42.75583959048086,da7b5f9b8614ffef7b84d7e1c200ad92
data/raw/chest_xray\train\PNEUMONIA\person763_virus_1391.jpeg,person763_virus_1391.jpeg,train,PNEUMONIA,840,548,152.76852189781022,35.94074505024763,b6b10464c86209d9849fd4bd1192bf75
data/raw/chest_xray\train\PNEUMONIA\person764_bacteria_2668.jpeg,person764_bacteria_2668.jpeg,train,PNEUMONIA,1016,736,84.14713497090038,39.49390235420615,8f2c77682ebd0031aa260a0bd46d01ca
data/raw/chest_xray\train\PNEUMONIA\person764_virus_1392.jpeg,person764_virus_1392.jpeg,train,PNEUMONIA,795,427,122.80356148645663,33.966064757869226,d28c140437e36c280edf846b7aa874b6
data/raw/chest_xray\train\PNEUMONIA\person765_bacteria_2669.jpeg,person765_bacteria_2669.jpeg,train,PNEUMONIA,2050,1497,112.1218286980465,63.0357534335203,c22921c53c5b94be8fc79181ca9cfe4c
data/raw/chest_xray\train\PNEUMONIA\person765_virus_1393.jpeg,person765_virus_1393.jpeg,train,PNEUMONIA,1352,817,66.17769404590325,58.1291693718458,a600f57eadba3d32699730c65c36a6e3
data/raw/chest_xray\train\PNEUMONIA\person766_bacteria_2670.jpeg,person766_bacteria_2670.jpeg,train,PNEUMONIA,920,544,112.32591112531969,52.99761306755078,9331791cafe6c475936ea32d210bb401
data/raw/chest_xray\train\PNEUMONIA\person767_bacteria_2671.jpeg,person767_bacteria_2671.jpeg,train,PNEUMONIA,1008,592,123.74818177552552,47.62187600113226,b60cb335236bfb19dc840046b84883f9
data/raw/chest_xray\train\PNEUMONIA\person768_bacteria_2672.jpeg,person768_bacteria_2672.jpeg,train,PNEUMONIA,912,520,141.65134531039135,41.36147997151129,f4cdb9ee13a028f3894d24a031688a7e
data/raw/chest_xray\train\PNEUMONIA\person768_virus_1396.jpeg,person768_virus_1396.jpeg,train,PNEUMONIA,854,543,146.0293430115457,35.72695523206438,2f62707b27a6d7d67649f40fe1e60007
data/raw/chest_xray\train\PNEUMONIA\person769_bacteria_2673.jpeg,person769_bacteria_2673.jpeg,train,PNEUMONIA,912,640,121.71191234923245,44.16336774908964,08ed32d303a853107036e3943dc40bbb
data/raw/chest_xray\train\PNEUMONIA\person76_bacteria_370.jpeg,person76_bacteria_370.jpeg,train,PNEUMONIA,1360,984,116.44168833692014,56.71099066807796,d6c4670e883a6f506e0879c0644149b1
data/raw/chest_xray\train\PNEUMONIA\person76_bacteria_371.jpeg,person76_bacteria_371.jpeg,train,PNEUMONIA,1240,1048,122.5951551342034,54.6783791721976,170170bff85861095ac6759408c77475
data/raw/chest_xray\train\PNEUMONIA\person76_bacteria_372.jpeg,person76_bacteria_372.jpeg,train,PNEUMONIA,1458,1080,117.6970742518925,54.31992032551945,1ea392d6ace7e36840e8698bb726a5dd
data/raw/chest_xray\train\PNEUMONIA\person770_bacteria_2674.jpeg,person770_bacteria_2674.jpeg,train,PNEUMONIA,944,640,113.64838949947034,46.153491174969794,d28e28683c08fb8b7fd78cbeb7b3c957
data/raw/chest_xray\train\PNEUMONIA\person770_virus_1398.jpeg,person770_virus_1398.jpeg,train,PNEUMONIA,842,496,122.94658694736036,28.972401598591595,93959caa64845a9c6489747f9556decb
data/raw/chest_xray\train\PNEUMONIA\person771_bacteria_2675.jpeg,person771_bacteria_2675.jpeg,train,PNEUMONIA,992,552,124.85091419763909,50.343060727821815,7bfad5c60f3b8110ec6cc67008537324
data/raw/chest_xray\train\PNEUMONIA\person771_virus_1399.jpeg,person771_virus_1399.jpeg,train,PNEUMONIA,1240,552,95.73750730481534,44.446154287557555,b31c1865abdd63eaeee28284b7c84d6c
data/raw/chest_xray\train\PNEUMONIA\person772_virus_1401.jpeg,person772_virus_1401.jpeg,train,PNEUMONIA,1000,592,80.25592567567567,40.15813928330319,88e30557867858a9048cff9be57bc653
data/raw/chest_xray\train\PNEUMONIA\person773_virus_1402.jpeg,person773_virus_1402.jpeg,train,PNEUMONIA,952,480,108.69753370098039,47.34474816298265,aff392e80feab50dd1f053dc5b49426f
data/raw/chest_xray\train\PNEUMONIA\person774_bacteria_2678.jpeg,person774_bacteria_2678.jpeg,train,PNEUMONIA,1088,712,105.85661635616326,54.86077712128841,c80f5f2546ec7f98cddb805c94759129
data/raw/chest_xray\train\PNEUMONIA\person774_virus_1403.jpeg,person774_virus_1403.jpeg,train,PNEUMONIA,840,584,117.7014595564253,49.75217107722782,811b53a2bed8d0314af7be5480e21d86
data/raw/chest_xray\train\PNEUMONIA\person775_bacteria_2679.jpeg,person775_bacteria_2679.jpeg,train,PNEUMONIA,1216,728,77.99858683668306,37.60221798041776,093a75332d648ea681e0f98b13740dd9
data/raw/chest_xray\train\PNEUMONIA\person775_virus_1404.jpeg,person775_virus_1404.jpeg,train,PNEUMONIA,856,568,114.66136303804133,46.10400783212072,9169d274e8ad14fe4982af23ea0823c5
data/raw/chest_xray\train\PNEUMONIA\person776_bacteria_2680.jpeg,person776_bacteria_2680.jpeg,train,PNEUMONIA,968,600,86.12125,45.60719302931565,7ef61f9953270aae7b6bc3a3b34f6fbf
data/raw/chest_xray\train\PNEUMONIA\person776_virus_1405.jpeg,person776_virus_1405.jpeg,train,PNEUMONIA,1776,1591,114.01826292036851,71.50017476843605,674989646fb566332ee09cb29b851e08
data/raw/chest_xray\train\PNEUMONIA\person778_bacteria_2682.jpeg,person778_bacteria_2682.jpeg,train,PNEUMONIA,1224,656,98.14730292523514,50.50826634633138,94774e419e3b2113a8bec5fdf9b3d6c1
data/raw/chest_xray\train\PNEUMONIA\person778_virus_1408.jpeg,person778_virus_1408.jpeg,train,PNEUMONIA,896,512,87.95310974121094,43.464014270006956,2de998474d1b6875c3a69c0c91e76c73
data/raw/chest_xray\train\PNEUMONIA\person779_bacteria_2683.jpeg,person779_bacteria_2683.jpeg,train,PNEUMONIA,1144,793,131.4591960687484,59.176317513951716,455aa241a1cadcc32b2d257c0c150a1a
data/raw/chest_xray\train\PNEUMONIA\person779_virus_1409.jpeg,person779_virus_1409.jpeg,train,PNEUMONIA,861,626,115.04010864846211,48.88831260354772,1fec00a8814094ca82b9a4572ef80230
data/raw/chest_xray\train\PNEUMONIA\person779_virus_1410.jpeg,person779_virus_1410.jpeg,train,PNEUMONIA,752,576,99.44907561317967,52.777287689583495,7b4cfe430ae87b596ac9c0f7f5137563
data/raw/chest_xray\train\PNEUMONIA\person77_bacteria_374.jpeg,person77_bacteria_374.jpeg,train,PNEUMONIA,1008,848,130.09144415431265,51.422773988917534,9f918fa1896fab674f46902ed2c50ea5
data/raw/chest_xray\train\PNEUMONIA\person77_bacteria_375.jpeg,person77_bacteria_375.jpeg,train,PNEUMONIA,1224,704,109.68766827280155,54.95617149030183,326558bcf04f685b000ec7620edab6a8
data/raw/chest_xray\train\PNEUMONIA\person77_bacteria_376.jpeg,person77_bacteria_376.jpeg,train,PNEUMONIA,1024,872,150.8152650605648,51.65482982800343,5697c64d844781e5d998cdb458ad40ae
data/raw/chest_xray\train\PNEUMONIA\person77_bacteria_377.jpeg,person77_bacteria_377.jpeg,train,PNEUMONIA,1156,820,138.8385981939404,52.2006491625,1557c9c66815573f3747bb37aeb0500f
data/raw/chest_xray\train\PNEUMONIA\person780_bacteria_2684.jpeg,person780_bacteria_2684.jpeg,train,PNEUMONIA,1453,1073,101.68114753099447,70.59021402952584,8aa25841d8bb902535c123b0f69038c1
data/raw/chest_xray\train\PNEUMONIA\person780_virus_1411.jpeg,person780_virus_1411.jpeg,train,PNEUMONIA,816,512,117.36381022135417,43.6364408050308,6e727eaab0d6d86ac885479df9d898e9
data/raw/chest_xray\train\PNEUMONIA\person781_virus_1412.jpeg,person781_virus_1412.jpeg,train,PNEUMONIA,2258,2109,105.92500486127823,57.97367213180428,bf97730435e18dc7eeb4d3a4f48636ba
data/raw/chest_xray\train\PNEUMONIA\person782_bacteria_2686.jpeg,person782_bacteria_2686.jpeg,train,PNEUMONIA,1312,1144,84.38433622398942,48.55701862632414,a63ac9f503945935ddd4974d76fb8b8c
data/raw/chest_xray\train\PNEUMONIA\person783_bacteria_2687.jpeg,person783_bacteria_2687.jpeg,train,PNEUMONIA,1431,1044,71.87207255328777,56.39682092546282,6caf5d358be67187a1cf9d187a8e9473
data/raw/chest_xray\train\PNEUMONIA\person783_virus_1414.jpeg,person783_virus_1414.jpeg,train,PNEUMONIA,912,536,104.87095157436502,45.26415466237282,d53ebcae83c17c712e4e9b46f754a426
data/raw/chest_xray\train\PNEUMONIA\person785_bacteria_2689.jpeg,person785_bacteria_2689.jpeg,train,PNEUMONIA,1080,720,143.5387538580247,54.03437023181046,24c985f79d99bed0e6126ee2dcae68e7
data/raw/chest_xray\train\PNEUMONIA\person786_bacteria_2690.jpeg,person786_bacteria_2690.jpeg,train,PNEUMONIA,1000,816,141.6006875,45.41192684496488,943ece1a33e1db35d85cd8177f367b65
data/raw/chest_xray\train\PNEUMONIA\person787_bacteria_2691.jpeg,person787_bacteria_2691.jpeg,train,PNEUMONIA,1546,1094,106.71945824691188,73.86679434301482,227b2b992307d50d9cfbf2b2db745c9a
data/raw/chest_xray\train\PNEUMONIA\person788_virus_1419.jpeg,person788_virus_1419.jpeg,train,PNEUMONIA,1940,1469,127.99546644396567,56.23031334614439,6e7a987cd7be91fe2552f1b235184e10
